country,category,equipment,equipment_origin,text,source
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"26, destroyed",https://i.postimg.cc/1XWcgCn1/653g.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"107, destroyed",https://i.postimg.cc/1zzZVDL7/d2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"98, destroyed",https://i.postimg.cc/2576JPcZ/bb4.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"18, captured",https://i.postimg.cc/26HtS785/bbmmmpp222.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"99, destroyed",https://i.postimg.cc/26fsBvjK/6889.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"2, destroyed",https://i.postimg.cc/26qYmmgL/668.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"92, captured",https://i.postimg.cc/28BrWt1K/1015-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"3, damaged and abandoned",https://i.postimg.cc/2jX5hmCS/u1.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"75, destroyed",https://i.postimg.cc/2jZS8BVb/bmp.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"252, destroyed",https://i.postimg.cc/2jvK9ZfW/1008-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"88, captured",https://i.postimg.cc/2yr0697B/1013-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"55, destroyed",https://i.postimg.cc/3J2MMTkK/m2.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"80, destroyed",https://i.postimg.cc/3JgpWxt1/bmpp2.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"36, destroyed",https://i.postimg.cc/3Jzmmyqb/57h.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"69, captured",https://i.postimg.cc/3rL56r3h/65h.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"3, damaged and captured",https://i.postimg.cc/3x5FhZtV/bmmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"130, destroyed",https://i.postimg.cc/3xGB2tCM/bbmmmp222.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"57, destroyed",https://i.postimg.cc/43dF3kxH/m4.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"3, destroyed",https://i.postimg.cc/43mvcd15/b1.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"41, destroyed",https://i.postimg.cc/44pfYfdz/4fh.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"117, destroyed",https://i.postimg.cc/44wdvv7t/bbbmp222.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"19, abandoned",https://i.postimg.cc/4N5xtm9S/b1.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"219, destroyed",https://i.postimg.cc/4NTgqtQD/1003-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"247, destroyed",https://i.postimg.cc/4NY2VM7X/1017-unkn-BMP.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"29, abandoned",https://i.postimg.cc/4d30wt1k/r1.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"1, damaged and captured",https://i.postimg.cc/4nCw32NC/43133.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"100, destroyed",https://i.postimg.cc/4xg917LB/1015-BMP-2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"129, destroyed",https://i.postimg.cc/59PnJYNr/bbmmmmpp222.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"195, destroyed",https://i.postimg.cc/59mm3MJc/Xx7-Jp-c5-jpg-large.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"12, destroyed",https://i.postimg.cc/5NDvYDNJ/bbmmpp22.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"18, abandoned",https://i.postimg.cc/5NY2mGtq/u2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"91, captured",https://i.postimg.cc/5NjCTH0P/1500.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"69, destroyed",https://i.postimg.cc/6QKYW16J/bmp22.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"95, captured",https://i.postimg.cc/6pGXWmGB/1020-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"222, destroyed",https://i.postimg.cc/6qCxRKyr/1001-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"110, destroyed",https://i.postimg.cc/7Yy8MFF2/d5.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"5 and 6, destroyed",https://i.postimg.cc/7Z1483JC/4433.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"244, destroyed",https://i.postimg.cc/7ZB7vJ2v/1058-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"16, abandoned",https://i.postimg.cc/7hwWdnTr/ab10.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"16, damaged and captured",https://i.postimg.cc/858BR3qV/1170-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"153, destroyed",https://i.postimg.cc/85dsQ5XQ/d5.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"39, destroyed",https://i.postimg.cc/8PBwj8S7/7i.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"138 and 139, damaged and captured",https://i.postimg.cc/8cST7mhc/1003-bmp2-2x.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"234, destroyed",https://i.postimg.cc/8cWsjjcC/1048-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"71, destroyed",https://i.postimg.cc/8cm0ZHPn/368.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"78, destroyed",https://i.postimg.cc/8kWnGxFf/1000-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"31, captured",https://i.postimg.cc/8kZRr17K/3280.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"5, damaged",https://i.postimg.cc/90PmvbJk/1007-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"30, captured",https://i.postimg.cc/9FFBKywz/5444.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"77, destroyed",https://i.postimg.cc/9FNbyxhF/1014-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"145, destroyed",https://i.postimg.cc/9FQ13Yb8/325.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"97, captured",https://i.postimg.cc/9FnyQgwf/1015-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"210, destroyed",https://i.postimg.cc/9M5Bxmz2/t-Nr0a0-N-jpg-large.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"48, destroyed",https://i.postimg.cc/9M863pB3/1033-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"238, destroyed",https://i.postimg.cc/9QN4g36C/1052-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"79, captured",https://i.postimg.cc/9fnnKPMd/1002-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"54, destroyed",https://i.postimg.cc/9z5BPs2b/m1.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"85, destroyed",https://i.postimg.cc/B6Fh4BFH/bmpp.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"22, abandoned",https://i.postimg.cc/BQzv1YB0/Screenshot-8238.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"18, destroyed",https://i.postimg.cc/BbPvL9ZN/hh7.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"46, destroyed",https://i.postimg.cc/BnBx7nDb/764.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"135, destroyed",https://i.postimg.cc/C1Cn59hG/10.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"243, destroyed",https://i.postimg.cc/C5HBcRgQ/1057-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"169, destroyed",https://i.postimg.cc/CKshnztj/3f6.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"126, destroyed",https://i.postimg.cc/CLPR0CwY/bbbbbbmmpppp222.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"24, captured",https://i.postimg.cc/CMfVLKCb/47h.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"56, destroyed",https://i.postimg.cc/CMfXDgHj/m3.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"190, destroyed",https://i.postimg.cc/D07PTxqY/76.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"68, captured",https://i.postimg.cc/D0F4Kdkp/1d.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"72, destroyed",https://i.postimg.cc/DZHXtkmS/bbmp22.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"1, destroyed",https://i.postimg.cc/DfPKVNGh/13.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"57, captured",https://i.postimg.cc/DfsyWCT2/558.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"120, destroyed",https://i.postimg.cc/DwRmJ2WM/bbmmp222.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"33, abandoned",https://i.postimg.cc/DwqTZzsJ/aa5.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"123, destroyed",https://i.postimg.cc/DyZzxWLN/bmmmp2.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"22, captured",https://i.postimg.cc/DygqQynD/bmppp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"6 and 7, abandoned",https://i.postimg.cc/DznHJRJz/r2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"10, destroyed",https://i.postimg.cc/FRqXfttT/436.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"147, destroyed",https://i.postimg.cc/FsWw7Dt7/1044-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"157, destroyed",https://i.postimg.cc/FzLnbdKJ/d3.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"36, damaged and abandoned",https://i.postimg.cc/G2kXxmxm/1017-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"5, damaged and abandoned",https://i.postimg.cc/G38ZY9w0/1003-bmp2-damaged-abandoned.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"96, destroyed",https://i.postimg.cc/GhtyDhMS/bb3.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"89, damaged and captured",https://i.postimg.cc/GmKgzL7N/1020-bmp1-2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"148, destroyed",https://i.postimg.cc/GmRpjQdp/d3.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"54, captured",https://i.postimg.cc/Gpj4tR0j/g45.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"62, destroyed",https://i.postimg.cc/HnJzWc8K/t5.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"90, destroyed",https://i.postimg.cc/J0cPB7Ph/dbmp2.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"236, destroyed",https://i.postimg.cc/J7K22PzP/1050-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"67, captured",https://i.postimg.cc/J7y2rWCq/1001.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"23, destroyed",https://i.postimg.cc/JhDwp7rZ/n8.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"52, destroyed",https://i.postimg.cc/Jhfk4vJ9/d133.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"40, destroyed",https://i.postimg.cc/JnYJmR9J/3d.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"103, destroyed",https://i.postimg.cc/Jz5BYrSm/1016-BMP-2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"37, destroyed",https://i.postimg.cc/Jzh9cSf0/313.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"21, abandoned",https://i.postimg.cc/Jzn9RxY1/ab2.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"230, destroyed",https://i.postimg.cc/K8pjPTWS/441.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"64, captured",https://i.postimg.cc/KY8cWFwf/5800.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"45, captured",https://i.postimg.cc/Kcp6dLyH/1002-BMP-2.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"51, captured",https://i.postimg.cc/Kjw7JqNY/4fh.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"61, destroyed",https://i.postimg.cc/KvkpxVnz/t4.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"96, captured",https://i.postimg.cc/KzkQjKRC/1011-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"118 and 119, destroyed",https://i.postimg.cc/MGRH1hVK/bbbmmmp22.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"34, abandoned",https://i.postimg.cc/MGTLkhhC/655.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"24, abandoned",https://i.postimg.cc/MGgQyPNn/ff22.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"14, abandoned",https://i.postimg.cc/MGjDbM6t/abanbmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"44, captured",https://i.postimg.cc/MHGqg8rP/h65.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"227, destroyed",https://i.postimg.cc/MHVNQkWJ/1001-ural-tanker.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"94, captured",https://i.postimg.cc/MHn95Nkv/1017-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"143 and 144, destroyed",https://i.postimg.cc/MHv6Bc4t/366.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"35, abandoned",https://i.postimg.cc/MHv6Bc4t/366.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"88, destroyed",https://i.postimg.cc/MKW6Bzsv/356.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"141, captured",https://i.postimg.cc/MKdbZwwp/2022-09-13-BMP-2.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"187, destroyed",https://i.postimg.cc/MTT4H1Yv/65.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"108, destroyed",https://i.postimg.cc/MpWCgyKZ/d3.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"2, damaged and captured",https://i.postimg.cc/MpqBBJ4S/bmp22222222222222.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"165, destroyed",https://i.postimg.cc/N0G7yjxZ/m7.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"240, destroyed",https://i.postimg.cc/N0H0NK8k/1054-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"138, destroyed",https://i.postimg.cc/NFg9HbFW/13.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"34, destroyed",https://i.postimg.cc/NFmgtZsB/3d1.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"81, destroyed",https://i.postimg.cc/NG1NnbBw/bmp22222222.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"139, destroyed",https://i.postimg.cc/NG4rchPY/14.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"220, destroyed",https://i.postimg.cc/NGJKd8w8/1001-bmp-2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"15, captured",https://i.postimg.cc/NGzVhDzJ/bmp2222.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"2, damaged",https://i.postimg.cc/NLqKRCD1/g54.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"53, destroyed",https://i.postimg.cc/NMD3tQD2/76.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"20, captured",https://i.postimg.cc/NMGVtztV/bmmpp2222.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"4, destroyed",https://i.postimg.cc/NMX1NzS2/b2.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"129, captured",https://i.postimg.cc/NMw7grP3/1032-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"131, destroyed",https://i.postimg.cc/Nf5bjsKj/bbmmp22.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"160, destroyed",https://i.postimg.cc/NfbnWrY3/321.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"141, destroyed",https://i.postimg.cc/P58xN0KC/1.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"59, destroyed",https://i.postimg.cc/PJG6KCz1/m6.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"154, destroyed",https://i.postimg.cc/PJtJtj0L/d6.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"21, destroyed",https://i.postimg.cc/PfvwgJQJ/4f22.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"128, captured",https://i.postimg.cc/PqDQsMKb/1030-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"84, destroyed",https://i.postimg.cc/PqQS8KWB/1023.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"91, destroyed",https://i.postimg.cc/PqxGS9mb/1035-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"170, destroyed",https://i.postimg.cc/PxBfYfhk/767.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"70, destroyed",https://i.postimg.cc/PxRWw6Hq/bmp222.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"95, destroyed",https://i.postimg.cc/QN07VWqT/bb2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"58, destroyed",https://i.postimg.cc/QtK4pQ5X/m5.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"48, captured",https://i.postimg.cc/QtN7DcKC/559.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"70, captured",https://i.postimg.cc/QtzzhVSs/3212.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"149, destroyed",https://i.postimg.cc/Qx1t5PLP/d4.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"109, destroyed",https://i.postimg.cc/QxkL66Dn/d4.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"124, captured",https://i.postimg.cc/Qxsw5yYv/1012-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"15, abandoned",https://i.postimg.cc/QxwSBJsV/bmp.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"56, captured",https://i.postimg.cc/R0xn75Sp/d130.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"114, destroyed",https://i.postimg.cc/RCwYL4k5/1039-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"25 and 26, abandoned",https://i.postimg.cc/RFcYgDhT/ab11.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"11, captured",https://i.postimg.cc/RFkLTCPg/47.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"27, captured",https://i.postimg.cc/RV5GgxsP/4315.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"87, destroyed",https://i.postimg.cc/RZPpRF96/bmmpp2222.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"27, abandoned",https://i.postimg.cc/RZVFPVYR/465.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"39, captured",https://i.postimg.cc/RZsTRqcz/766.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"94, destroyed",https://i.postimg.cc/RhsJYj0R/bb1.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"6, damaged and captured",https://i.postimg.cc/RhxT6Pz9/663.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"28, captured",https://i.postimg.cc/SN3dXB97/bmp22.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"285, destroyed",https://i.postimg.cc/SQ8kS5h2/1003-bmp3.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"9, captured",https://i.postimg.cc/SQDwxS89/25.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"115, destroyed",https://i.postimg.cc/SQGrKR0s/1040-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"33, captured",https://i.postimg.cc/SR9cJBwd/c3.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"20, abandoned",https://i.postimg.cc/T16zGXFS/ab1.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"46, captured",https://i.postimg.cc/T1HJcX0f/776.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"158, destroyed",https://i.postimg.cc/T2LSvScY/d4.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"212, destroyed",https://i.postimg.cc/T2ZHhHRX/1000.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"224, destroyed",https://i.postimg.cc/T2b6BVCK/1003-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"42, destroyed",https://i.postimg.cc/T3bXJd6c/4g.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"65, destroyed",https://i.postimg.cc/TP1qqvsj/7644.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"11, destroyed",https://i.postimg.cc/TPW4vs1n/212.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"271, destroyed",https://i.postimg.cc/TPdLB7x0/1007-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"63, destroyed",https://i.postimg.cc/VNZcqP4V/4.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"86, destroyed",https://i.postimg.cc/VkMGzzds/1022.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"223, destroyed",https://i.postimg.cc/VkfPS31t/1002-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"101 and 102, destroyed",https://i.postimg.cc/Vs9djKj6/570.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"228, destroyed",https://i.postimg.cc/VsTQGXSX/1004-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"262, destroyed",https://i.postimg.cc/VvYb0XVW/1006-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"12, abandoned",https://i.postimg.cc/W342ytqB/bmp2aban.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"127, captured",https://i.postimg.cc/W36mtbBh/1029-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"124, destroyed",https://i.postimg.cc/W3v38Xwm/bmp222.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"50, captured",https://i.postimg.cc/WpWpDmYd/1035.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"289, destroyed",https://i.postimg.cc/X7ZpR6s5/152725-deokupovana-Harkivshhyna-1355.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"166, destroyed",https://i.postimg.cc/X7z9ZysV/1045-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"1 and 2, damaged and abandoned",https://i.postimg.cc/XYyYKfsy/Screenshot-8236.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"89, destroyed",https://i.postimg.cc/Xq0sJBKh/bmmppp2.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"237, destroyed",https://i.postimg.cc/XqXchKsz/1051-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"8, destroyed",https://i.postimg.cc/Xvkd415C/gg6.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"193 and 194, destroyed",https://i.postimg.cc/Y08fqQR2/RKKfc5-Fo-jpg-large.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"204, destroyed",https://i.postimg.cc/Y0X0DpFY/1006.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"284, destroyed",https://i.postimg.cc/Y2FbwWcW/1026-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"176, destroyed",https://i.postimg.cc/Y2Q9rXqk/b2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"82, destroyed",https://i.postimg.cc/Y2gVHMNZ/bbmmppp222.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"263, destroyed",https://i.postimg.cc/YCHYVMn8/1001-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"47, destroyed",https://i.postimg.cc/YSwk8bdb/1032-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"137, captured",https://i.postimg.cc/Yq1nQmbH/1015-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"52, captured",https://i.postimg.cc/YqnQ7fv3/324.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"49, captured",https://i.postimg.cc/Zn38wp9q/680.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"27, destroyed",https://i.postimg.cc/ZqKnwD3v/f3hj.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"40, captured",https://i.postimg.cc/ZqNWKLX9/j88.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"26, captured",https://i.postimg.cc/bJgr4w9Y/7798.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"122, destroyed",https://i.postimg.cc/bN33mJLM/1041-bmp2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"128, destroyed",https://i.postimg.cc/bYR4twY0/f2.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"121, destroyed",https://i.postimg.cc/br6wz8cL/bbmmpp22.png
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"132, destroyed",https://i.postimg.cc/bvjRg13Z/bbmmpp222.jpg
Russia,Infantry Fighting Vehicles ,BMP-2(K),ussr,"85, captured",https://i.postimg.cc/bwK10C3n/1037-bmp2.jpg
