timestamp,country,category,state,value
2022-03-03 14:38:32,Russia,Engineering Vehicles ,captured,1
2022-03-03 14:38:32,Ukraine,Infantry Fighting Vehicles ,captured,5
2022-03-03 14:38:32,Russia,Infantry Fighting Vehicles ,destroyed,2
2022-03-03 14:38:32,Ukraine,Infantry Mobility Vehicles ,captured,1
2022-03-03 14:38:32,Ukraine,Man-Portable Air Defence Systems ,captured,7
2022-03-03 14:38:32,Ukraine,"Trucks, Vehicles and Jeeps ",captured,1
2022-03-03 14:38:32,Ukraine,Anti-Aircraft Guns ,captured,1
2022-03-03 16:24:03,Russia,Armoured Fighting Vehicles ,destroyed,2
2022-03-03 16:24:03,Russia,Armoured Personnel Carriers ,captured,1
2022-03-03 16:24:03,Ukraine,Infantry Fighting Vehicles ,captured,3
2022-03-03 16:24:03,Russia,Infantry Fighting Vehicles ,destroyed,1
2022-03-03 16:24:03,Russia,Infantry Fighting Vehicles ,captured,1
2022-03-03 16:24:03,Russia,Self-Propelled Artillery ,destroyed,1
2022-03-03 16:24:03,Ukraine,Surface-To-Air Missile Systems ,destroyed,1
2022-03-03 16:24:03,Ukraine,Tanks ,captured,5
2022-03-03 16:24:03,Russia,Tanks ,destroyed,2
2022-03-03 16:24:03,Russia,Tanks ,captured,3
2022-03-03 16:24:03,Ukraine,"Trucks, Vehicles and Jeeps ",destroyed,1
2022-03-04 01:36:58,Ukraine,Anti-tank Guided Missiles ,captured,9
2022-03-04 01:36:58,Russia,Anti-tank Guided Missiles ,captured,4
2022-03-04 01:36:58,Russia,Armoured Fighting Vehicles ,destroyed,1
2022-03-04 01:36:58,Russia,Armoured Fighting Vehicles ,captured,6
2022-03-04 01:36:58,Russia,Armoured Personnel Carriers ,destroyed,2
2022-03-04 01:36:58,Russia,Communications Station ,captured,1
2022-03-04 01:36:58,Russia,Infantry Fighting Vehicles ,destroyed,1
2022-03-04 01:36:58,Russia,Infantry Fighting Vehicles ,abandoned,2
2022-03-04 01:36:58,Russia,Infantry Fighting Vehicles ,captured,4
2022-03-04 01:36:58,Russia,Man-Portable Air Defence Systems ,captured,2
2022-03-04 01:36:58,Russia,Multiple Rocket Launchers ,abandoned,1
2022-03-04 01:36:58,Russia,Multiple Rocket Launchers ,captured,1
2022-03-04 01:36:58,Russia,Self-Propelled Artillery ,abandoned,1
2022-03-04 01:36:58,Russia,Self-Propelled Artillery ,captured,1
2022-03-04 01:36:58,Russia,Tanks ,destroyed,5
2022-03-04 01:36:58,Russia,Tanks ,abandoned,1
2022-03-04 01:36:58,Russia,Tanks ,captured,9
2022-03-04 01:36:58,Russia,"Trucks, Vehicles and Jeeps ",destroyed,6
2022-03-04 01:36:58,Russia,"Trucks, Vehicles and Jeeps ",abandoned,3
2022-03-04 01:36:58,Russia,"Trucks, Vehicles and Jeeps ",captured,3
2022-03-04 01:36:58,Ukraine,"Trucks, Vehicles and Jeeps ",destroyed,1
2022-03-04 01:36:58,Ukraine,"Trucks, Vehicles and Jeeps ",captured,1
2022-03-04 01:36:58,Ukraine,Naval Ships ,destroyed,1
2022-03-04 01:36:58,Russia,Self-propelled Anti-Aircraft Guns ,destroyed,4
2022-03-04 12:09:35,Russia,Aircraft ,destroyed,1
2022-03-04 12:09:35,Ukraine,Aircraft ,destroyed,-5
2022-03-04 12:09:35,Ukraine,Infantry Mobility Vehicles ,captured,1
2022-03-04 12:09:35,Ukraine,Tanks ,captured,1
2022-03-04 12:09:35,Russia,Tanks ,destroyed,-1
2022-03-04 12:09:35,Russia,Tanks ,captured,2
2022-03-04 12:20:10,Russia,Engineering Vehicles ,captured,1
2022-03-04 23:36:29,Russia,Aircraft ,destroyed,1
2022-03-04 23:36:29,Russia,Anti-tank Guided Missiles ,captured,1
2022-03-04 23:36:29,Ukraine,Anti-tank Guided Missiles ,captured,-26
2022-03-04 23:36:29,Ukraine,Armoured Fighting Vehicles ,captured,1
2022-03-04 23:36:29,Russia,Armoured Fighting Vehicles ,captured,3
2022-03-04 23:36:29,Ukraine,Armoured Personnel Carriers ,destroyed,1
2022-03-04 23:36:29,Russia,Armoured Personnel Carriers ,captured,3
2022-03-04 23:36:29,Russia,Engineering Vehicles ,captured,1
2022-03-04 23:36:29,Russia,Heavy Mortars ,captured,1
2022-03-04 23:36:29,Russia,Helicopters ,destroyed,1
2022-03-04 23:36:29,Ukraine,Infantry Fighting Vehicles ,abandoned,2
2022-03-04 23:36:29,Russia,Infantry Fighting Vehicles ,destroyed,2
2022-03-04 23:36:29,Russia,Infantry Mobility Vehicles ,captured,1
2022-03-04 23:36:29,Russia,Self-propelled Anti-Aircraft Guns ,destroyed,1
2022-03-04 23:36:29,Russia,Self-propelled Anti-Aircraft Guns ,captured,-1
2022-03-04 23:36:29,Russia,Surface-To-Air Missile Systems ,captured,1
2022-03-04 23:36:29,Ukraine,Tanks ,destroyed,2
2022-03-04 23:36:29,Ukraine,Tanks ,captured,5
2022-03-04 23:36:29,Russia,Tanks ,destroyed,2
2022-03-04 23:36:29,Russia,Tanks ,damaged,1
2022-03-04 23:36:29,Russia,Tanks ,captured,5
2022-03-04 23:36:29,Russia,Towed Artillery ,destroyed,1
2022-03-04 23:36:29,Russia,"Trucks, Vehicles and Jeeps ",destroyed,4
2022-03-04 23:36:29,Russia,"Trucks, Vehicles and Jeeps ",abandoned,1
2022-03-04 23:36:29,Russia,"Trucks, Vehicles and Jeeps ",captured,10
2022-03-04 23:36:29,Ukraine,Aircraft ,destroyed,7
2022-03-04 23:48:45,Ukraine,Tanks ,captured,1
2022-03-04 23:48:45,Russia,Tanks ,destroyed,1
2022-03-04 23:56:36,Russia,Tanks ,captured,1
2022-03-04 23:56:36,Ukraine,"Trucks, Vehicles and Jeeps ",captured,1
2022-03-05 01:06:40,Ukraine,Armoured Personnel Carriers ,destroyed,1
2022-03-05 01:06:40,Russia,Infantry Fighting Vehicles ,destroyed,3
2022-03-05 01:06:40,Russia,Infantry Fighting Vehicles ,captured,2
2022-03-05 01:06:40,Ukraine,Self-Propelled Artillery ,destroyed,1
2022-03-05 01:06:40,Ukraine,Surface-To-Air Missile Systems ,destroyed,1
2022-03-05 01:06:40,Russia,Tanks ,destroyed,1
2022-03-05 01:06:40,Russia,Tanks ,abandoned,1
2022-03-05 01:06:40,Russia,Tanks ,captured,1
2022-03-05 01:06:40,Ukraine,Anti-tank Guided Missiles ,captured,27
2022-03-05 01:21:15,Russia,Infantry Fighting Vehicles ,destroyed,1
2022-03-05 01:21:15,Russia,Tanks ,destroyed,1
2022-03-05 08:21:26,Russia,Anti-tank Guided Missiles ,captured,-26
2022-03-05 08:21:26,Russia,Communications Station ,destroyed,-2
2022-03-05 08:21:26,Russia,Communications Station ,abandoned,-4
2022-03-05 08:21:26,Russia,Communications Station ,captured,-2
2022-03-05 08:21:26,Russia,Infantry Fighting Vehicles ,captured,1
2022-03-05 08:21:26,Russia,Tanks ,captured,1
2022-03-05 08:21:26,Russia,Anti-Tank Guided Missiles ,captured,26
2022-03-05 08:21:26,Russia,Communications Stations ,destroyed,2
2022-03-05 08:21:26,Russia,Communications Stations ,abandoned,4
2022-03-05 08:21:26,Russia,Communications Stations ,captured,2
2022-03-05 13:01:40,Russia,Aircraft ,destroyed,1
2022-03-05 13:01:40,Ukraine,Aircraft ,destroyed,-7
2022-03-05 13:01:40,Russia,Armoured Fighting Vehicles ,destroyed,2
2022-03-05 13:01:40,Russia,Infantry Fighting Vehicles ,abandoned,-2
2022-03-05 13:01:40,Russia,Infantry Mobility Vehicles ,destroyed,1
2022-03-05 13:01:40,Russia,Tanks ,abandoned,-1
2022-03-05 13:01:40,Russia,Tanks ,captured,3
2022-03-05 13:01:40,Russia,"Trucks, Vehicles and Jeeps ",destroyed,2
2022-03-05 13:01:40,Russia,"Trucks, Vehicles and Jeeps ",abandoned,4
2022-03-05 13:01:40,Russia,"Trucks, Vehicles and Jeeps ",captured,2
2022-03-05 17:04:03,Russia,Aircraft ,destroyed,2
2022-03-05 17:04:03,Ukraine,Armoured Fighting Vehicles ,captured,1
2022-03-05 17:04:03,Russia,Armoured Fighting Vehicles ,destroyed,1
2022-03-05 17:04:03,Russia,Armoured Fighting Vehicles ,captured,5
2022-03-05 17:04:03,Ukraine,Armoured Personnel Carriers ,captured,1
2022-03-05 17:04:03,Russia,Armoured Personnel Carriers ,captured,1
2022-03-05 17:04:03,Russia,Helicopters ,destroyed,3
2022-03-05 17:04:03,Ukraine,Infantry Fighting Vehicles ,captured,1
2022-03-05 17:04:03,Russia,Infantry Fighting Vehicles ,destroyed,3
2022-03-05 17:04:03,Russia,Infantry Fighting Vehicles ,captured,3
2022-03-05 17:04:03,Russia,Infantry Mobility Vehicles ,destroyed,1
2022-03-05 17:04:03,Russia,Multiple Rocket Launchers ,captured,1
2022-03-05 17:04:03,Russia,Surface-To-Air Missile Systems ,captured,2
2022-03-05 17:04:03,Ukraine,Tanks ,captured,2
2022-03-05 17:04:03,Russia,Tanks ,destroyed,1
2022-03-05 17:04:03,Russia,Tanks ,abandoned,1
2022-03-05 17:04:03,Russia,Tanks ,captured,4
2022-03-05 17:04:03,Russia,"Trucks, Vehicles and Jeeps ",destroyed,3
2022-03-05 17:04:03,Russia,"Trucks, Vehicles and Jeeps ",captured,2
2022-03-05 17:04:03,Ukraine,"Trucks, Vehicles and Jeeps ",captured,3
2022-03-05 17:04:03,Ukraine,Aircraft ,destroyed,7
2022-03-05 17:04:03,Russia,Unmanned Aerial Vehicles ,destroyed,1
2022-03-05 17:09:39,Ukraine,Infantry Fighting Vehicles ,captured,1
2022-03-05 18:54:11,Ukraine,Aircraft ,destroyed,1
2022-03-05 18:54:11,Russia,Anti-Tank Guided Missiles ,captured,1
2022-03-05 18:54:11,Ukraine,Anti-tank Guided Missiles ,captured,2
2022-03-05 18:54:11,Ukraine,Armoured Fighting Vehicles ,captured,5
2022-03-05 18:54:11,Russia,Armoured Personnel Carriers ,captured,3
2022-03-05 18:54:11,Russia,Engineering Vehicles ,abandoned,1
2022-03-05 18:54:11,Russia,Helicopters ,destroyed,-1
2022-03-05 18:54:11,Russia,Infantry Fighting Vehicles ,destroyed,1
2022-03-05 18:54:11,Russia,Infantry Fighting Vehicles ,captured,4
2022-03-05 18:54:11,Ukraine,Infantry Mobility Vehicles ,captured,1
2022-03-05 18:54:11,Russia,"Trucks, Vehicles and Jeeps ",damaged,3
2022-03-05 18:54:11,Ukraine,"Trucks, Vehicles and Jeeps ",captured,4
2022-03-05 18:54:11,Ukraine,Engineering Vehicles ,captured,1
2022-03-05 19:11:28,Ukraine,Armoured Fighting Vehicles ,destroyed,1
2022-03-05 19:11:28,Russia,Engineering Vehicles ,abandoned,2
2022-03-05 19:11:28,Ukraine,Infantry Fighting Vehicles ,captured,1
2022-03-05 19:11:28,Russia,"Trucks, Vehicles and Jeeps ",captured,1
2022-03-05 19:11:28,Ukraine,"Trucks, Vehicles and Jeeps ",captured,2
2022-03-05 20:22:00,Russia,Aircraft ,destroyed,1
2022-03-05 20:22:00,Russia,Anti-Tank Guided Missiles ,captured,2
2022-03-05 20:22:00,Russia,Armoured Personnel Carriers ,destroyed,1
2022-03-05 20:22:00,Russia,Armoured Personnel Carriers ,captured,2
2022-03-05 20:22:00,Russia,Engineering Vehicles ,abandoned,4
2022-03-05 20:22:00,Russia,Infantry Fighting Vehicles ,destroyed,5
2022-03-05 20:22:00,Russia,Infantry Fighting Vehicles ,captured,4
2022-03-05 20:22:00,Russia,Infantry Mobility Vehicles ,destroyed,1
2022-03-05 20:22:00,Russia,Infantry Mobility Vehicles ,captured,1
2022-03-05 20:22:00,Russia,"Trucks, Vehicles and Jeeps ",destroyed,2
2022-03-05 20:22:00,Russia,"Trucks, Vehicles and Jeeps ",abandoned,-4
2022-03-05 20:22:00,Russia,"Trucks, Vehicles and Jeeps ",captured,5
2022-03-05 21:14:00,Russia,Armoured Personnel Carriers ,destroyed,1
2022-03-05 21:14:00,Russia,Tanks ,captured,2
2022-03-06 05:49:38,Russia,Armoured Fighting Vehicles ,abandoned,1
2022-03-06 05:49:38,Russia,Armoured Fighting Vehicles ,captured,1
2022-03-06 05:49:38,Russia,Armoured Personnel Carriers ,abandoned,1
2022-03-06 05:49:38,Russia,Armoured Personnel Carriers ,captured,1
2022-03-06 05:49:38,Russia,Engineering Vehicles ,captured,2
2022-03-06 05:49:38,Russia,Man-Portable Air Defence Systems ,captured,3
2022-03-06 05:49:38,Russia,Multiple Rocket Launchers ,captured,1
2022-03-06 05:49:38,Russia,Self-Propelled Artillery ,captured,1
2022-03-06 05:49:38,Russia,Tanks ,destroyed,1
2022-03-06 05:49:38,Russia,"Trucks, Vehicles and Jeeps ",destroyed,1
2022-03-06 05:49:38,Russia,"Trucks, Vehicles and Jeeps ",abandoned,-4
2022-03-06 05:49:38,Russia,"Trucks, Vehicles and Jeeps ",captured,1
2022-03-06 05:49:38,Ukraine,"Trucks, Vehicles and Jeeps ",destroyed,4
2022-03-06 05:49:38,Ukraine,Towed Artillery ,destroyed,1
2022-03-06 14:50:00,Russia,Anti-Tank Guided Missiles ,captured,2
2022-03-06 14:50:00,Ukraine,Anti-tank Guided Missiles ,captured,3
2022-03-06 14:50:00,Russia,Armoured Fighting Vehicles ,captured,3
2022-03-06 14:50:00,Russia,Armoured Personnel Carriers ,destroyed,1
2022-03-06 14:50:00,Russia,Infantry Fighting Vehicles ,destroyed,2
2022-03-06 14:50:00,Russia,Infantry Fighting Vehicles ,abandoned,1
2022-03-06 14:50:00,Russia,Infantry Fighting Vehicles ,captured,2
2022-03-06 14:50:00,Russia,Infantry Mobility Vehicles ,destroyed,2
2022-03-06 14:50:00,Russia,Infantry Mobility Vehicles ,captured,1
2022-03-06 14:50:00,Russia,Self-Propelled Artillery ,abandoned,1
2022-03-06 14:50:00,Russia,Surface-To-Air Missile Systems ,destroyed,1
2022-03-06 14:50:00,Russia,Tanks ,abandoned,3
2022-03-06 14:50:00,Russia,"Trucks, Vehicles and Jeeps ",destroyed,15
2022-03-06 14:50:00,Russia,"Trucks, Vehicles and Jeeps ",captured,3
2022-03-06 14:50:00,Ukraine,"Trucks, Vehicles and Jeeps ",destroyed,3
2022-03-06 14:50:00,Ukraine,Multiple Rocket Launchers ,captured,2
2022-03-06 14:50:00,Russia,Radars ,destroyed,1
2022-03-06 17:06:07,Russia,Anti-Tank Guided Missiles ,captured,16
2022-03-06 17:06:07,Ukraine,Armoured Fighting Vehicles ,captured,1
2022-03-06 17:06:07,Russia,Armoured Personnel Carriers ,captured,2
2022-03-06 17:06:07,Russia,Infantry Fighting Vehicles ,captured,5
2022-03-06 17:06:07,Ukraine,Infantry Fighting Vehicles ,captured,1
2022-03-06 17:06:07,Ukraine,Infantry Mobility Vehicles ,captured,1
2022-03-06 17:06:07,Russia,Tanks ,captured,2
2022-03-06 17:06:07,Ukraine,Tanks ,destroyed,2
2022-03-06 17:06:07,Russia,"Trucks, Vehicles and Jeeps ",captured,1
2022-03-06 17:06:07,Ukraine,"Trucks, Vehicles and Jeeps ",destroyed,1
2022-03-06 18:50:43,Russia,Armoured Personnel Carriers ,captured,1
2022-03-06 18:50:43,Russia,Infantry Fighting Vehicles ,destroyed,1
2022-03-06 18:50:43,Russia,Tanks ,destroyed,1
2022-03-06 18:50:43,Russia,Tanks ,abandoned,-1
2022-03-06 18:50:43,Russia,Tanks ,captured,5
2022-03-06 20:55:22,Russia,Armoured Personnel Carriers ,captured,2
2022-03-06 20:55:22,Russia,Infantry Fighting Vehicles ,destroyed,2
2022-03-06 20:55:22,Russia,Man-Portable Air Defence Systems ,captured,10
2022-03-06 20:55:22,Russia,Self-Propelled Artillery ,captured,1
2022-03-06 20:55:22,Russia,Tanks ,captured,2
2022-03-06 20:55:22,Ukraine,Tanks ,captured,2
2022-03-06 20:55:22,Russia,Towed Artillery ,captured,15
2022-03-06 20:55:22,Russia,"Trucks, Vehicles and Jeeps ",destroyed,9
2022-03-06 20:55:22,Russia,"Trucks, Vehicles and Jeeps ",captured,5
2022-03-06 22:56:54,Russia,Armoured Fighting Vehicles ,destroyed,2
2022-03-06 22:56:54,Russia,Armoured Personnel Carriers ,destroyed,1
2022-03-06 22:56:54,Russia,Armoured Personnel Carriers ,captured,1
2022-03-06 22:56:54,Russia,Infantry Fighting Vehicles ,destroyed,1
2022-03-06 22:56:54,Ukraine,Tanks ,destroyed,1
2022-03-06 22:56:54,Russia,"Trucks, Vehicles and Jeeps ",captured,1
2022-03-07 01:17:41,Russia,Armoured Fighting Vehicles ,destroyed,2
2022-03-07 01:17:41,Russia,Armoured Fighting Vehicles ,captured,1
2022-03-07 01:17:41,Russia,Armoured Personnel Carriers ,destroyed,1
2022-03-07 01:17:41,Russia,Helicopters ,destroyed,1
2022-03-07 01:17:41,Russia,Multiple Rocket Launchers ,destroyed,1
2022-03-07 01:17:41,Russia,Self-Propelled Artillery ,destroyed,1
2022-03-07 01:17:41,Russia,Tanks ,destroyed,6
2022-03-07 01:17:41,Russia,Tanks ,captured,4
2022-03-07 01:17:41,Russia,"Trucks, Vehicles and Jeeps ",destroyed,2
2022-03-07 01:17:41,Russia,"Trucks, Vehicles and Jeeps ",captured,2
2022-03-07 11:38:42,Russia,Aircraft ,destroyed,1
2022-03-07 11:38:42,Russia,Armoured Personnel Carriers ,captured,1
2022-03-07 18:39:44,Ukraine,Armoured Fighting Vehicles ,captured,1
2022-03-07 18:39:44,Russia,Armoured Fighting Vehicles ,captured,2
2022-03-07 18:39:44,Russia,Armoured Personnel Carriers ,captured,1
2022-03-07 18:39:44,Russia,Engineering Vehicles ,destroyed,1
2022-03-07 18:39:44,Russia,Infantry Fighting Vehicles ,destroyed,5
2022-03-07 18:39:44,Russia,Infantry Fighting Vehicles ,captured,3
2022-03-07 18:39:44,Ukraine,Infantry Mobility Vehicles ,captured,2
2022-03-07 18:39:44,Russia,Multiple Rocket Launchers ,destroyed,1
2022-03-07 18:39:44,Russia,Self-Propelled Artillery ,captured,1
2022-03-07 18:39:44,Russia,Surface-To-Air Missile Systems ,destroyed,1
2022-03-07 18:39:44,Russia,Surface-To-Air Missile Systems ,captured,1
2022-03-07 18:39:44,Russia,Tanks ,destroyed,4
2022-03-07 18:39:44,Russia,Tanks ,captured,6
2022-03-07 18:39:44,Russia,"Trucks, Vehicles and Jeeps ",destroyed,2
2022-03-07 18:39:44,Russia,"Trucks, Vehicles and Jeeps ",captured,11
2022-03-07 20:15:17,Ukraine,Armoured Fighting Vehicles ,captured,2
2022-03-07 20:15:17,Russia,Armoured Fighting Vehicles ,destroyed,1
2022-03-07 20:15:17,Ukraine,Armoured Personnel Carriers ,captured,1
2022-03-07 20:15:17,Russia,Infantry Fighting Vehicles ,destroyed,3
2022-03-07 20:15:17,Russia,Infantry Fighting Vehicles ,captured,1
2022-03-07 20:15:17,Ukraine,Naval Ships ,destroyed,1
2022-03-07 20:15:17,Russia,Tanks ,captured,1
2022-03-07 20:15:17,Ukraine,Towed Artillery ,captured,9
2022-03-07 20:15:17,Russia,"Trucks, Vehicles and Jeeps ",destroyed,2
2022-03-07 20:15:17,Russia,"Trucks, Vehicles and Jeeps ",abandoned,1
2022-03-07 20:15:17,Ukraine,"Trucks, Vehicles and Jeeps ",captured,1
2022-03-07 20:15:17,Ukraine,Unmanned Aerial Vehicles ,captured,1
2022-03-08 05:40:13,Russia,Armoured Fighting Vehicles ,captured,2
2022-03-08 05:40:13,Russia,Armoured Personnel Carriers ,captured,-2
2022-03-08 05:40:13,Russia,Engineering Vehicles ,abandoned,1
2022-03-08 05:40:13,Russia,Self-Propelled Artillery ,captured,1
2022-03-08 05:40:13,Russia,Surface-To-Air Missile Systems ,destroyed,1
2022-03-08 05:40:13,Russia,Tanks ,captured,2
2022-03-08 05:40:13,Russia,"Trucks, Vehicles and Jeeps ",destroyed,1
2022-03-08 05:40:13,Ukraine,"Trucks, Vehicles and Jeeps ",captured,5
2022-03-08 05:40:13,Russia,Mine-Resistant Ambush Protected ,abandoned,1
